product_name,manufacturer,pharmaceutical_form,expiration_date,register_year,durability
quetidin,laboratorios recalcine,TABLETA,2026-03-15,2006,20
lysamol-160,laboratorios alfa,TABLETA,2026-06-16,2006,20
nedox,laboratorio franco colombiano lafrancol s.a.s; colombia,CAPSULA,2021-02-14,2006,15
quetiazic,monte verde,COMPRIMIDO,2026-07-19,2006,20
nofertyl,laboratorio franco colombiano lafrancol s.a.s.,SOLUCION,2026-09-19,2006,20
voflacin plus,laboratorios rowe,COMPRIMIDO,2021-02-06,2006,15
lezol,laboratorios alfa,OVULO,2026-01-10,2006,20
prolux,camilo labs,SOLUCION,2026-12-12,2006,20
peptacid pediatrico,laboratorio san luis,SUSPENSION,2026-07-03,2006,20
lafigin,laboratorios recalcine,COMPRIMIDO,2021-02-13,2006,15
quetiazic,monte verde,COMPRIMIDO,2026-07-19,2006,20
procoralan,les laboratoires servier industrie,COMPRIMIDO,2026-07-19,2006,20
cefadrox respiratorio,laboratorios sued,POLVO,2026-06-02,2006,20
maxidipin at-10,ethical pharmaceutical,COMPRIMIDO,2026-08-17,2006,20
visfloxin,laboratorios sintesis,SOLUCION,2026-08-17,2006,20
microparin 20mg/ 0.2ml,pharmayect,SOLUCION,2026-04-06,2006,20
gaap ofteno,laboratorios sophia,SOLUCION,2026-06-26,2006,20
acido folico,industria farmaceutica del caribe,JARABE,2026-01-13,2006,20
quetiazic,monte verde s.a,COMPRIMIDO,2026-07-19,2006,20
acido acetilsalicilico inmenol 325 mg,inmenol industrial laboratorios,TABLETA,2026-10-16,2006,20
dioxaflex,armstrong laboratorios de mexico,PARCHE,2021-06-16,2006,15
complejo vitaminas b,laboratorios sintesis,SOLUCION,2026-06-02,2006,20
digoxina,kwality pharmaceuticals  ltd.,TABLETA,2026-02-23,2006,20
multivitaminico inmenol,inmenol industrial laboratorios,JARABE,2026-11-10,2006,20
cetrin - 81,inmenol industrial laboratorios s.r.l,TABLETA,2026-10-31,2006,20
captopril alfa,laboratorios alfa,TABLETA,2026-05-04,2006,20
platsul-a,soubeiran chobet s.r.l,CREMA,2026-04-06,2006,20
ferrum hausmann complex,industria farmaceutica del caribe sas,SOLUCION,2026-11-07,2006,20
lafigin,laboratorios recalcine,COMPRIMIDO,2021-02-08,2006,15
nitazoxanida,industria farmaceutica del caribe,CAPLETA,2026-07-03,2006,20
lyrica,pfizer manufacturing deutschland gmbh.,CAPSULA,2026-02-13,2006,20
buspin d,farqui,TABLETA,2026-06-16,2006,20
pomada salicilada al 30%-idcp,inst. dermatologico dom.y cirugia de piel dr. huberto bogaert diaz (idcp),UNGUENTO,2021-02-08,2006,15
lyrica,pfizer manufacturing deutschland gmbh,CAPSULA,2026-02-13,2006,20
simvast ez 10/10,laboratorio magnachem international,TABLETA,2026-06-02,2006,20
artricina ®,laboratorios san luis,CAPSULA,2026-05-25,2006,20
exjade,novartis pharma stein a.g.,COMPRIMIDO,2026-02-13,2006,20
cefovid-5,laboratorios rowe,COMPRIMIDO,2021-03-20,2006,15
cefovid-1,laboratorios rowe,COMPRIMIDO,2021-03-20,2006,15
baten bussie,laboratorios bussie s.a.,SOLUCION,2021-03-20,2006,15
pentoxin,ethical pharmaceutical,COMPRIMIDO,2021-03-20,2006,15
cardiatone 100,laboratorios dr. collado,CAPLETA,2026-10-23,2006,20
carbolit 300 mg,laboratorios dr. collado,CAPLETA,2026-09-25,2006,20
scabisan shampoo,productos farmaceuticos,SOLUCION,2026-05-04,2006,20
hbcol,delhi pharma,JARABE,2021-03-29,2006,15
aspicard 81,laboratorios rowe,COMPRIMIDO,2026-04-20,2006,20
exjade,novartis pharma stein a.g.,COMPRIMIDO,2026-02-23,2006,20
loratadina lam 10 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2026-08-08,2006,20
fungosin,laboratorios dr. collado,SOLUCION,2026-04-20,2006,20
exjade,novartis pharma stein a.g.,COMPRIMIDO,2026-02-13,2006,20
quetiap,ethical pharmaceutical,COMPRIMIDO,2026-02-16,2006,20
rigevidon 21+7,gedeon richter plc,TABLETA,2026-04-20,2006,20
ambroxol hcl myungmoon,myungmoon pharmaceutical co. ltd,SOLUCION,2026-06-16,2006,20
quetiap,ethical pharmaceutical,COMPRIMIDO,2026-02-16,2006,20
lantus,sanofi-aventis deutschland gmbh,SOLUCION,2026-10-27,2006,20
muratic,huons co. ltd.,SOLUCION,2026-12-19,2006,20
insal,caplin point laboratories,SUSPENSION,2026-03-28,2006,20
carbamazepina alfa,laboratorios alfa,TABLETA,2026-05-21,2006,20
nitensor 30,laboratorio magnachem international,TABLETA,2026-05-25,2006,20
nitensor  60,laboratorio magnachem international,TABLETA,2026-05-25,2006,20
cardilat 100,laboratorios de aplicaciones medicas,COMPRIMIDO,2026-10-16,2006,20
tuscasol - 4,laboratorios rowe,COMPRIMIDO,2026-10-02,2006,20
isoconazol-genfar,genfar,CREMA,2021-03-07,2006,15
nebacox - plus,gefarca industria  farmaceutica perezespinosa,CREMA,2026-04-07,2006,20
buspin - 10,farqui,TABLETA,2026-07-03,2006,20
humalog ©,eli lilly and company,SOLUCION,2021-03-09,2006,15
buspin - 20,farqui srl,TABLETA,2026-07-03,2006,20
ibuprofeno,caplin point laboratories,TABLETA,2026-04-20,2006,20
dralitem,monte verde s.a,CAPSULA,2021-03-14,2006,15
melonax,roemmers s.a.i.c.f,SOLUCION,2021-03-07,2006,15
nitensor  20,laboratorio magnachem international,TABLETA,2026-05-25,2006,20
simvast-ez 20/10,laboratorio magnachem international,TABLETA,2026-06-02,2006,20
sunlin,caplin point laboratories,CAPLETA,2026-05-05,2006,20
flexure,procaps s.a,POLVO,2026-06-24,2006,20
haloperidol inmenol,inmenol industrial laboratorios,TABLETA,2026-07-03,2006,20
dimenhidrinato,caplin point laboratories,TABLETA,2026-04-06,2006,20
cefalexina,caplin point laboratories,POLVO,2026-04-06,2006,20
tinidazol,caplin point laboratories,TABLETA,2026-04-20,2006,20
dralitem,monte verde s.a,CAPSULA,2021-03-14,2006,15
secnidazol,caplin point laboratories ltd,TABLETA,2026-04-06,2006,20
ampicilina 1g,megalabs uruguay s.a,COMPRIMIDO,2026-06-16,2006,20
gabapen,ethical pharmaceutical,COMPRIMIDO,2026-07-03,2006,20
gabapen,ethical pharmaceutical,COMPRIMIDO,2026-07-03,2006,20
verapil 120,laboratorios rowe,COMPRIMIDO,2026-05-25,2006,20
levofloxacino 500,laboratorios rowe s.r.l,COMPRIMIDO,2026-10-02,2006,20
viprasen,laboratorios rowe,COMPRIMIDO,2026-09-11,2006,20
diclofenac genfar,genfar,TABLETA,2021-07-03,2006,15
simvast ez 40/10,laboratorio magnachem international s.r.l,TABLETA,2026-06-02,2006,20
hepadial - forte,acromax laboratorio quimico farmaceutico s.a. ecuador,CAPSULA,2026-04-20,2006,20
cheltin,roemmers,SUSPENSION,2026-06-14,2006,20
clavoxilin plus 400,laboratorios atral,POLVO,2026-08-11,2006,20
tramal long,tecnandina,TABLETA,2026-02-14,2006,20
verapamil- inmenol - 80 mg,inmenol industrial laboratorios s.r.l,TABLETA,2026-10-23,2006,20
glutamical,megalabs uruguay s.a,COMPRIMIDO,2026-08-17,2006,20
progendo,procaps s.a.,CAPSULA,2026-07-03,2006,20
clormin- g 2.5/500,farqui srl,TABLETA,2026-05-25,2006,20
polibutin®,industria farmaceutica del caribe sas,TABLETA,2026-10-23,2006,20
complejo b dr. collado,laboratorios dr. collado,JARABE,2026-01-10,2006,20
ibuprofeno alfa,laboratorios alfa,SUSPENSION,2026-02-13,2006,20
redoxon,bayer,TABLETA,2026-02-23,2006,20
ferrum hausmann complex,ver al dorso,CAPLETA,2026-02-08,2006,20
efectus 1g im/iv,laboratorio magnachem international,POLVO,2026-05-04,2006,20
eltoven 2,roemmers,COMPRIMIDO,2026-02-16,2006,20
zimaquin,laboratorios recalcine,COMPRIMIDO,2021-01-10,2006,15
pripax,laboratorios recalcine s.a,COMPRIMIDO,2026-08-08,2006,20
efectus 500mg im/iv,laboratorio magnachem international s.r.l.,POLVO,2026-05-04,2006,20
flunarizina genfar,genfar,TABLETA,2021-01-17,2006,15
clorfeb,industria farmaceutica del caribe,TABLETA,2026-11-30,2006,20
pripax,laboratorios recalcine,COMPRIMIDO,2026-08-08,2006,20
verapamil,inmenol industrial laboratorios,TABLETA,2026-10-19,2006,20
ranitidina,kwality pharmaceuticals,TABLETA,2026-02-21,2006,20
elimex,laboratorios dr. collado,CREMA,2026-02-08,2006,20
losartan potasico calox,calox de costa rica s.a,TABLETA,2026-09-12,2006,20
diclofenac – k alfa,laboratorios alfa,SUSPENSION,2026-07-21,2006,20
amlodipina lam 10 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2026-01-10,2006,20
bridamax,laboratorios arsal,JARABE,2026-07-19,2006,20
levotiroxina 50 mcg-inmenol,inmenol industrial laboratorios,TABLETA,2026-01-10,2006,20
sulfaderm,inmenol industrial laboratorios,CREMA,2026-07-03,2006,20
cetirizina diclorhidrato calox,calox de costa rica s.a.,JARABE,2021-04-06,2006,15
pomada salicilada al 10%-idcp,inst. dermatologico dom.y cirugia de piel dr. huberto bogaert diaz (idcp),UNGUENTO,2021-04-06,2006,15
vitafer,ethical pharmaceutical,CAPSULA,2021-04-07,2006,15
piraject,huons co. ltd.,SOLUCION,2026-10-16,2006,20
mirtaza,micro labs limited,TABLETA,2026-02-13,2006,20
lansoprazol alfa,laboratorios alfa,CAPSULA,2026-05-17,2006,20
esoz,glenmark pharmaceuticals limited,TABLETA,2026-04-06,2006,20
dixi-35,laboratorios recalcine s.a,TABLETA,2026-05-17,2006,20
ketorolaco trometamina,huons co.,SOLUCION,2026-10-03,2006,20
prazomer 40,laboratorios rowe,CAPSULA,2026-10-26,2006,20
prazomer 20,laboratorios rowe,CAPSULA,2026-10-23,2006,20
doloaxion compuesto,inmenol industrial laboratorios,CAPLETA,2026-07-03,2006,20
estrotab,laboratorios recalcine,COMPRIMIDO,2026-03-28,2006,20
linfonex,laboratorios recalcine s.a,COMPRIMIDO,2026-05-04,2006,20
linfonex,laboratorios recalcine s.a,COMPRIMIDO,2026-05-04,2006,20
fluconazol ethical,ethical pharmaceutical,CAPSULA,2026-02-08,2006,20
zudenina,altea farmaceutica,GEL,2026-11-21,2006,20
"lidocaina al 2% con epinefrina 1:200,000",laboratorios sintesis,SOLUCION,2026-01-10,2006,20
eroxim,laboratorio franco colombiano lafrancol s.a.s,TABLETA,2021-04-20,2006,15
ciblex,laboratorios recalcine,COMPRIMIDO,2021-02-23,2006,15
isoconazol genfar,genfar,SOLUCION,2021-04-20,2006,15
nedox,laboratorio franco colombiano lafrancol s.a.s; colombia,CAPSULA,2021-02-23,2006,15
lafigin,laboratorios recalcine,COMPRIMIDO,2021-02-21,2006,15
amoxicilina-genfar,genfar,POLVO,2021-04-21,2006,15
batranec,inmenol industrial laboratorios,POMADA,2026-10-01,2006,20
progendo,laboratorios recalcine,CAPSULA,2021-07-03,2006,15
rosuvastatina ethical,ethical pharmaceutical,COMPRIMIDO,2026-05-25,2006,20
pomada salicilada al 40%-idcp,inst. dermatologico dom.y cirugia de piel dr. huberto bogaert diaz (idcp),UNGUENTO,2021-02-08,2006,15
verapamil - inmenol - 80 mg,inmenol industrial laboratorios,TABLETA,2021-10-23,2006,15
digoxina alfa,laboratorios alfa,SOLUCION,2026-10-02,2006,20
prednoten 5 mg,laboratorios antillanos edmar (laaned),TABLETA,2026-12-07,2006,20
prednoten 20 mg,laboratorios antillanos edmar s. a. (laaned),TABLETA,2026-12-07,2006,20
latof,laboratorios saval,SOLUCION,2026-10-02,2006,20
levapen,wexford laboratories,TABLETA,2026-11-16,2006,20
fenitoina,laboratorios sintesis,SOLUCION,2026-10-25,2006,20
diecaps 120,laboratorios rowe,CAPSULA,2026-12-07,2006,20
meropenem vitalis,vitalis,POLVO,2026-02-08,2006,20
dacloran 0.5,laboratorios rowe,COMPRIMIDO,2021-10-23,2006,15
solucion salina balanceada,euro-med laboratories phil inc.,SOLUCION,2026-02-08,2006,20
soluciòn de sustitucion balanceada (ver al dorso),euro-med laboratories phil,SOLUCION,2026-01-17,2006,20
solucion dextrosa 5% en lactato ringer,euro-med laboratories phil,SOLUCION,2026-01-10,2006,20
calamin,laboratorios dr. collado s.a,LOCION,2026-05-04,2006,20
co­-metavit forte,industria farmaceutica del caribe,JARABE,2026-02-23,2006,20
lisitrol-d,laboratorios alfa,TABLETA,2026-03-28,2006,20
famopep,laboratorios dr. collado,COMPRIMIDO,2026-05-29,2006,20
viprasen,laboratorios rowe,SOLUCION,2026-09-11,2006,20
dacloran 1,laboratorios rowe,COMPRIMIDO,2021-10-23,2006,15
novacrem,laboratorios antillanos edmar (laaned),CREMA,2026-03-20,2006,20
proviron,schering do brasil quimica e farmaceutica,TABLETA,2026-11-02,2006,20
trileptal 300,novartis farma spa,COMPRIMIDO,2026-06-14,2006,20
piroxicam alfa,laboratorios alfa,CAPLETA,2026-10-02,2006,20
risperidona 2,roemmers,COMPRIMIDO,2021-09-07,2006,15
oxicodal,laboratorios recalcine s.a,TABLETA,2026-03-07,2006,20
dacloran  2,laboratorios rowe,COMPRIMIDO,2021-10-23,2006,15
aciclovir,industria farmaceutica del caribe,TABLETA,2026-12-12,2006,20
logovan,laboratorios recalcine,COMPRIMIDO,2026-11-14,2006,20
fucicort®,leo laboratories,CREMA,2026-11-27,2006,20
loratadina calox,calox de costa rica s.a.,TABLETA,2026-12-07,2006,20
secnidazol 500 mg,laboratorios generifar (genericos centroamericanos,TABLETA,2026-06-16,2006,20
piglifar 2,industria farmoquimica,TABLETA,2026-12-07,2006,20
sulfato ferroso  - inmenol 300 mg,inmenol industrial laboratorios,TABLETA,2026-04-06,2006,20
claritromicina lam 500mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2026-09-26,2006,20
kopodex,laboratorios recalcine s.a,COMPRIMIDO,2026-02-23,2006,20
risperidona,megalabs uruguay s.a,SOLUCION,2026-10-16,2006,20
rosuvast,ethical pharmaceutical,COMPRIMIDO,2026-05-25,2006,20
survanta,abbvie inc. usa,SUSPENSION,2026-11-07,2006,20
rosuvastatina ethical,ethical pharmaceutical,COMPRIMIDO,2026-05-25,2006,20
hypersol,laboratorio pablo cassara,SOLUCION,2026-12-20,2006,20
quetidin,laboratorios recalcine,TABLETA,2026-11-23,2006,20
viprasen plus,laboratorios rowe,CAPSULA,2026-09-19,2006,20
multivitaminico-inmenol,inmenol industrial laboratorios,CAPLETA,2026-12-14,2006,20
klovat 50,laboratorio magnachem international s.r.l.,TABLETA,2026-10-16,2006,20
calciovit,laboratorios dr. collado,EMULSION,2026-08-08,2006,20
estomasal natural,laboratorios alfa,POLVO,2026-12-08,2006,20
benicar ,daiichi sankyo brasil farmaceutica,TABLETA,2026-07-17,2006,20
nitrofurazona-inmenol,inmenol industrial laboratorios s.r.l.,CREMA,2026-11-13,2006,20
dicloxacilina  alfa,laboratorios alfa,POLVO,2026-03-20,2006,20
lubrimax,acromax dominicana,SOLUCION,2026-03-20,2006,20
ketoral,laboratorios antillanos edmar,SOLUCION,2026-12-12,2006,20
microparin,pharmayect,SOLUCION,2026-12-22,2006,20
metronidazol 0.75% idcp,inst. dermatologico dom. (ver al dorso),GEL,2026-04-06,2006,20
acido folico 5 mg,laboratorios generifar s.a.,TABLETA,2026-06-16,2006,20
pomada salicilada al 3%-idcp,inst. dermatologico  dom.  (ver al dorso),UNGUENTO,2026-02-08,2006,20
hidroclorotiazida 25 mg,laboratorios generifar s.a.,TABLETA,2026-06-16,2006,20
nausedron,cristalia productos quimicos farmaceuticos ltda,SOLUCION,2026-02-23,2006,20
jabon de azufre,laboratorios dr. collado,JABON,2026-08-17,2006,20
broncopulmin,ethical pharmaceutical,JARABE,2026-10-18,2006,20
risperidona  1,roemmers,COMPRIMIDO,2021-08-24,2006,15
sertal compuesto forte,roemmers s.a.i.c.f.,COMPRIMIDO,2026-02-18,2006,20
xanoler,laboratorios rowe,AEROSOL,2021-10-25,2006,15
eritromicina,delhi pharma,TABLETA,2021-08-24,2006,15
aspilat 81,laboratorios de aplicaciones medicas,COMPRIMIDO,2026-09-29,2006,20
geslutin-pnm,catalent pharma solutions llc,CAPSULA,2026-07-03,2006,20
delmed solucion ringer,laboratorios biogalenic s.a. de c.v.,SOLUCION,2026-02-08,2006,20
artriles 15 mg,laboratorios dr. collado,CAPLETA,2026-03-20,2006,20
xolof-d,laboratorios saval,UNGUENTO,2026-11-17,2006,20
lisitrol-a  5-10,laboratorios alfa,TABLETA,2026-03-20,2006,20
clotrimazol 2 % alfa,laboratorios alfa,CREMA,2026-03-20,2006,20
loratadina  alfa,laboratorios alfa,TABLETA,2026-03-28,2006,20
fucidin,leo laboratories limited,UNGUENTO,2026-11-21,2006,20
diclofenac-inmenol,inmenol industrial laboratorios,SOLUCION,2026-03-28,2006,20
daivobet,leo laboratories limited,UNGUENTO,2026-11-21,2006,20
lidocaina 2%,ancalima lifesciences ltd,SOLUCION,2026-12-05,2006,20
dexametasona,laboratorio biosano s.a.,SOLUCION,2026-11-07,2006,20
blox - d,laboratorios saval,COMPRIMIDO,2026-10-16,2006,20
dicloxacilina 500 mg alfa,laboratorios alfa,CAPSULA,2026-03-20,2006,20
delmed solucion hipertonica de manitol al 20 %,laboratorios biogalenic,SOLUCION,2026-02-08,2006,20
hidroclorotiazida lam®  50 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2026-10-02,2006,20
biolexina,laboratorios antillanos edmar,TABLECAP,2026-11-13,2006,20
bienex,pharmayect s.a,SOLUCION,2021-10-16,2006,15
hierro vitaminado,laboratorio san luis,JARABE,2026-12-08,2006,20
carbamazepina inmenol,inmenol industrial laboratorios,TABLETA,2026-01-05,2006,20
loratadina alfa,laboratorios alfa,JARABE,2026-12-19,2006,20
digoxina inmenol,inmenol industrial laboratorios,TABLETA,2026-03-07,2006,20
ibuprofen 600 mg inmenol,inmenol industrial laboratorios,CAPLETA,2026-02-08,2006,20
cefadroxilo alfa,laboratorios alfa,POLVO,2026-03-20,2006,20
artrik-n-piran,laboratorios ameripharma,COMPRIMIDO,2026-02-08,2006,20
clortanol-d,laboratorios alfa,TABLETA,2026-03-28,2006,20
digoxina inmenol,inmenol industrial laboratorios,SOLUCION,2026-03-07,2006,20
cefalexina 500 inmenol,inmenol industrial laboratorios,CAPSULA,2026-02-13,2006,20
alertine,laboratorio magnachem international,JARABE,2026-03-28,2006,20
cheltin,roemmers s.a.i.c.f,SOLUCION,2026-11-21,2006,20
fixacort-20,lab. gefarca ind.  farmac. perezespinosa,TABLETA,2026-09-25,2006,20
cefadroxilo alfa,laboratorios alfa,CAPSULA,2026-03-28,2006,20
delmed solución mixta (ver al dorso),laboratorios biogalenic,SOLUCION,2026-02-08,2006,20
bronal,dr. elizardo perez espinosa,COMPRIMIDO,2026-03-07,2006,20
ambroxol-sur,laboratorios del sur,JARABE,2026-11-27,2006,20
dormilong,ethical pharmaceutical,TABLETA,2026-03-28,2006,20
luxol 500,laboratorio magnachem international,CAPSULA,2026-04-06,2006,20
sincol 40,laboratorio de aplicaciones medicas,COMPRIMIDO,2026-03-07,2006,20
rupax,noucor health,COMPRIMIDO,2026-01-23,2006,20
risperidona 3,roemmers,COMPRIMIDO,2021-09-12,2006,15
ibandro,ethical pharmaceutical,COMPRIMIDO,2026-12-05,2006,20
satoren h forte,laboratorios bussie s.a,TABLETA,2026-02-23,2006,20
azitromicina calox,calox de costa rica,TABLETA,2026-08-11,2006,20
melina  al 5 %,laboratorios antillanos edmar (laaned),LOCION,2026-12-07,2006,20
efedrin,cristalia productos quimicos farmaceuticos ltda,SOLUCION,2026-02-08,2006,20
n-butilbromuro de hioscina,delhi pharma,TABLETA,2026-04-06,2006,20
fluconazol 150 mg alfa,laboratorios alfa,CAPSULA,2026-03-28,2006,20
mecobin,myungmoon pharm. co. ltd. korea,CAPSULA,2021-09-22,2006,15
diamine 400,laboratorio magnachem international,POLVO,2026-03-07,2006,20
dexio 5 bussie,laboratorios bussie s.a.,TABLETA,2021-10-02,2006,15
amoxicilina 1 g,megalabs uruguay,COMPRIMIDO,2026-11-27,2006,20
blox,laboratorios saval,COMPRIMIDO,2026-10-25,2006,20
alertine 10,laboratorio magnachem international,TABLETA,2026-02-23,2006,20
ibuprofeno 400 mg alfa,laboratorios alfa,CAPLETA,2026-02-16,2006,20
permetrina laaned al 5%,laboratorios antillanos edmar (laaned),CREMA,2021-10-03,2006,15
mia 20,laboratorios recalcine,COMPRIMIDO,2026-10-02,2006,20
colofin simple,ver al dorso,SUPOSITORIO,2026-03-28,2006,20
mizox  plus,ver al dorso,CREMA,2026-03-07,2006,20
vitamina c mk,laboratorio corporacion bonima,TABLETA,2026-04-20,2006,20
enantyum 25 mg,laboratorios menarini,GRANULO,2026-06-16,2006,20
metformina winthrop,sanofi-aventis de colombia,TABLETA,2026-12-20,2006,20
fenomi-sur,laboratorio del sur,SOLUCION,2026-11-24,2006,20
complejo b - sur,laboratorio del sur,JARABE,2026-11-24,2006,20
norvasc,r-pharm germany gmbh,TABLETA,2026-11-30,2006,20
s.t. forte,lab. gefarca ind. farmaceutica perezespinosa,CAPLETA,2026-02-08,2006,20
pamorelin,debiopharm research & manufacturing,POLVO,2026-11-15,2006,20
adacor 25,laboratorio magnachem international,TABLETA,2026-02-08,2006,20
carpin - 5,farqui,TABLETA,2026-02-23,2006,20
benicar,daiichi sankyo brasil farmaceutica ltda.,TABLETA,2026-07-17,2006,20
atenolol  lam 100 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2026-05-25,2006,20
acido ascorbico,laboratorios sintesis,SOLUCION,2026-05-25,2006,20
propranolol lam 40 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2026-02-08,2006,20
vifazol f,laboratorios sintesis,SOLUCION,2026-05-25,2006,20
ibuprofeno 800 mg alfa,laboratorios alfa,CAPLETA,2026-02-20,2006,20
adacor 12.5,laboratorio magnachem international,TABLETA,2026-02-08,2006,20
procaps prolanz 10 mg,procaps s.a,TABLETA,2026-03-20,2006,20
estopyl 10 mg,laboratorios antillanos edmar s. a. (laaned),TABLETA,2026-02-16,2006,20
procaps prolanz 5mg,procaps s.a,TABLETA,2026-03-20,2006,20
cardio - k® d 160/12.5,laboratorios de aplicaciones medicas,COMPRIMIDO,2026-02-08,2006,20
curam,sandoz,POLVO,2026-06-08,2006,20
"benzapen 1,200,000 u.i.",acromax dominicana,POLVO,2021-11-17,2006,15
nalbufina 10 mg/ ml,laboratorios sintesis,SOLUCION,2026-05-04,2006,20
"benzapen 2,400,000 u. i.",acromax dominicana,POLVO,2021-11-17,2006,15
ibuprofeno 600 mg alfa,laboratorios alfa,CAPLETA,2026-02-21,2006,20
bienex 15mg,procaps s.a.,CAPSULA,2026-03-20,2006,20
nefrotal 100,laboratorios rowe,COMPRIMIDO,2026-12-08,2006,20
rowestin 20 plus,roemmers s.a.i.c.f.,COMPRIMIDO,2026-08-11,2006,20
carvedi- pres 12.5,farqui,TABLETA,2026-10-03,2006,20
doxalam max 50/5,laboratorios de aplicaciones medicas,COMPRIMIDO,2026-12-12,2006,20
estomasal tutti fruti,laboratorios alfa,POLVO,2026-11-24,2006,20
carvedi - pres 6.25,industria farmoquimica,TABLETA,2026-10-03,2006,20
redupress® 12.5,laboratorios de aplicaciones medicas,COMPRIMIDO,2026-11-24,2006,20
clortanol-100,laboratorios alfa,TABLETA,2026-03-07,2006,20
septoral,acromax dominicana,JARABE,2026-06-16,2006,20
