product_name,manufacturer,pharmaceutical_form,expiration_date,register_year,durability
zinaltec,laboratorios alfa,SOLUCION,2025-04-22,2005,20
quisprotozoos,wexford laboratories pvt. ltd.,SOLUCION,2020-09-20,2005,15
nivelidol 100,roemmers,COMPRIMIDO,2025-04-20,2005,20
nivelidol 50,roemmers,COMPRIMIDO,2025-04-20,2005,20
diclofenac alfa 1 g / 100 g,laboratorios alfa,GEL,2025-04-11,2005,20
candiderm,glenmark pharmaceuticals limited,CREMA,2025-05-18,2005,20
trederma,laboratorios antillanos edmar (laaned),CREMA,2025-09-19,2005,20
rinix,laboratorios antillanos edmar (laaned),SUSPENSION,2025-09-19,2005,20
hidreno 25,laboratorios antillanos edmar (laaned),TABLETA,2025-09-20,2005,20
vascultren,acromax dominicana,TABLETA,2025-08-10,2005,20
vadiral,laboratorios recalcine,COMPRIMIDO,2020-08-31,2005,15
norvetal,laboratorios recalcine,COMPRIMIDO,2020-08-31,2005,15
metronidazol,laboratorio san luis,SUSPENSION,2025-11-24,2005,20
femvulen,laboratorios chalver de colombia s.a.,SOLUCION,2020-10-06,2005,15
melina,laboratorios antillanos edmar (laaned),CREMA,2025-09-20,2005,20
nacozol plus,laboratorios alfa,CREMA,2025-12-19,2005,20
amikacina,ancalima lifesciences ltd.,SOLUCION,2025-12-13,2005,20
ketoral,laboratorios antillanos edmar s. a. (laaned),SOLUCION,2025-11-01,2005,20
vitamina b - plus,laboratorios sintesis,SOLUCION,2025-04-01,2005,20
acido mefenamico inmenol 500 mg,inmenol industrial laboratorios,CAPLETA,2026-01-03,2005,21
dermiescab,laboratorios antillanos edmar s. a. (laaned),CREMA,2025-07-11,2005,20
aciclovir 5 g /100 g,laboratorios alfa,CREMA,2025-12-01,2005,20
fosfomic,ethical pharmaceutical,COMPRIMIDO,2024-12-08,2005,19
diclo-k relax,laboratorios rowe,COMPRIMIDO,2025-05-13,2005,20
bicalut,ethical pharmaceutical,COMPRIMIDO,2025-12-08,2005,20
ampicilina,laboratorio san luis,CAPSULA,2025-12-12,2005,20
prostasax plus,ethical pharmaceutical,COMPRIMIDO,2025-03-30,2005,20
levofloxacino mk,laboratorio corporacion bonima,TABLETA,2025-06-06,2005,20
cefalexina,laboratorio san luis,POLVO,2025-12-12,2005,20
trimetoprim/ sulfametoxazol,laboratorio san luis,SUSPENSION,2025-12-14,2005,20
acido fusidico genfar,genfar,CREMA,2021-04-18,2005,16
esomeprazol  ethical,ethical pharmaceutical,CAPSULA,2025-07-11,2005,20
feldipina,ethical pharmaceutical,COMPRIMIDO,2025-07-12,2005,20
furoselaan 40 mg,laboratorios antillanos edmar s. a. (laaned),COMPRIMIDO,2020-07-06,2005,15
metronidazol 500 mg laaned,laboratorios antillanos edmar s. a. (laaned),TABLETA,2020-07-04,2005,15
feldipina,ethical pharmaceutical,COMPRIMIDO,2025-07-12,2005,20
fosfomic-uro,ethical pharmaceutical,COMPRIMIDO,2025-03-30,2005,20
clotrimazol,ancalima lifesciences,CREMA,2025-07-26,2005,20
histalong,ethical pharmaceutical,JARABE,2020-07-12,2005,15
libona,laboratorios alfa,TABLETA,2025-12-13,2005,20
haloperidol - inmenol,inmenol industrial laboratorios,TABLETA,2025-06-21,2005,20
soprol h 10 / 6.25,roemmers,COMPRIMIDO,2024-04-22,2005,19
maclar 500,glenmark pharmaceuticals ltd,TABLETA,2020-08-18,2005,15
nabratin,monte verde s.a,COMPRIMIDO,2025-04-20,2005,20
glibenclamida  laaned 5 mg,laboratorios antillanos edmar s. a. (laaned),TABLETA,2020-08-18,2005,15
ascoril,glenmark pharmaceuticals ltd,JARABE,2020-08-18,2005,15
candid v-1,glenmark pharmaceuticals ltd,TABLETA,2020-08-18,2005,15
idramin 25,laboratorios antillanos edmar (laaned),TABLETA,2025-09-20,2005,20
falcifor ferro,ethical pharmaceutical,CAPSULA,2020-08-11,2005,15
pirotex,dr. elizardo perez espinosa,SOLUCION,2020-08-11,2005,15
pirotex,dr. elizardo perez espinosa,COMPRIMIDO,2020-08-11,2005,15
otocare,ancalima lifesciences ltd.,SOLUCION,2025-10-17,2005,20
ecardil 5,laboratorios rowe,COMPRIMIDO,2025-05-25,2005,20
"badyket 5,000 ui",ver al dorso,SOLUCION,2025-11-24,2005,20
ceumid 500,roemmers,COMPRIMIDO,2020-08-08,2005,15
dermosona,dr. elizardo perez espinosa,CREMA,2025-05-09,2005,20
ambroxol,laboratorio san luis,JARABE,2025-11-24,2005,20
cloranfenicol,ancalima lifesciences ltd,SOLUCION,2025-09-28,2005,20
clotrex-200,laboratorio laprofar,OVULO,2025-06-21,2005,20
clotrex,laboratorio laprofar,SOLUCION,2025-06-21,2005,20
clotrex,laboratorios laprofar,CREMA,2025-06-21,2005,20
dexametasona 8mg / 2 ml,ancalima lifesciences ltd.,SOLUCION,2025-09-23,2005,20
metoclopramida,ancalima lifesciences ltd.,SOLUCION,2025-09-22,2005,20
cymbalta,eli lilly and company,CAPSULA,2020-07-19,2005,15
ceumid 1000,roemmers,COMPRIMIDO,2020-08-08,2005,15
secnidazol genfar,genfar,POLVO,2020-12-14,2005,15
oxitocina,ancalima lifesciences ltd.,SOLUCION,2025-11-14,2005,20
oxa b,laboratorio internacional argentino s. a.,SOLUCION,2020-03-08,2005,15
propranolol,industria farmaceutica del caribe,TABLETA,2025-09-26,2005,20
levaler,procaps s.a.,CAPSULA,2025-12-27,2005,20
loratadina,caplin point laboratories,TABLETA,2025-09-27,2005,20
migran,ethical pharmaceutical,TABLETA,2025-08-11,2005,20
metoclopramida,industria farmaceutica del caribe,TABLETA,2025-09-13,2005,20
loratadina,caplin point laboratories,TABLETA,2025-09-27,2005,20
canditral,glenmark pharmaceuticals ltd,CAPSULA,2025-08-18,2005,20
clavinex duo,laboratorios saval,POLVO,2025-09-07,2005,20
glibenclamida,caplin point laboratories,TABLETA,2025-09-15,2005,20
cefadroxilo inmenol,inmenol industrial laboratorios,CAPSULA,2025-10-26,2005,20
daclor plus,laboratorios rowe,COMPRIMIDO,2025-08-31,2005,20
metronidazol,caplin point laboratories,TABLETA,2025-09-29,2005,20
fosfomicina 1g sintesis,laboratorios sintesis,POLVO,2025-10-28,2005,20
acimox - r,roemmers,POLVO,2025-12-21,2005,20
cardilat plus 50/5,laboratorios de aplicaciones medicas,COMPRIMIDO,2025-09-05,2005,20
erimer-500,laboratorios laprofar,CAPLETA,2025-08-06,2005,20
fisiofar,inmenol industrial laboratorios,SOLUCION,2025-10-28,2005,20
erimer-250,laboratorios laprofar,POLVO,2025-08-08,2005,20
quinoflox,laboratorios de aplicaciones medicas,CAPLETA,2025-12-26,2005,20
tadal,ethical pharmaceutical,COMPRIMIDO,2025-10-03,2005,20
moxilín mucolítico,roemmers,POLVO,2025-12-20,2005,20
fluoxetina genfar,genfar,CAPSULA,2020-12-29,2005,15
dex-litos sabor manzana,laboratorios alfa,POLVO,2025-09-27,2005,20
buten amoxi,roemmers,POLVO,2025-12-21,2005,20
suero oral alfa sabor fresa,laboratorios alfa,POLVO,2025-09-26,2005,20
durovital,laboratorios ameripharma,TABLETA,2025-11-30,2005,20
blokapin 10/50,laboratorios dr. collado,CAPLETA,2025-12-27,2005,20
presartan 300,laboratorios dr. collado,CAPLETA,2025-12-27,2005,20
olina,ethical pharmaceutical,COMPRIMIDO,2025-08-11,2005,20
dexametasona inmenol,inmenol industrial laboratorios,TABLETA,2025-11-30,2005,20
enalapril,caplin point laboratories,TABLETA,2025-09-23,2005,20
carbamazepina inmenol,inmenol industrial laboratorios,SUSPENSION,2025-12-01,2005,20
acimox 500,roemmers,CAPSULA,2025-12-21,2005,20
nifedipina 10 inmenol,inmenol industrial laboratorios,TABLETA,2025-12-01,2005,20
eritromicina,caplin point laboratories,POLVO,2025-09-26,2005,20
triam plus,laboratorios antillanos edmar (laaned),SUSPENSION,2025-09-20,2005,20
piglifar 4,industria farmoquimica,TABLETA,2025-08-26,2005,20
sertralina genfar,genfar,TABLETA,2020-12-29,2005,15
sulfato ferroso,caplin point laboratories,TABLETA,2025-09-26,2005,20
clorhidrato de irinotecan trihidratado,fresenius kabi oncology limited,SOLUCION,2025-01-26,2005,20
relcer,glenmark pharmaceuticals limited,SUSPENSION,2025-08-18,2005,20
enalapril maleato,industria farmaceutica del caribe,TABLETA,2025-09-05,2005,20
diclofenac sodico,industria farmaceutica del caribe,TABLETA,2025-09-05,2005,20
enalapril maleato,laboratorios la sante s. a.,TABLETA,2020-01-28,2005,15
ranitidina,laboratorios la sante s. a.,TABLETA,2020-01-28,2005,15
luxol,laboratorio magnachem international,POLVO,2025-10-04,2005,20
cefalexina,industria farmaceutica del caribe,POLVO,2025-09-09,2005,20
trifluzol,laboratorios antillanos edmar,CAPSULA,2025-12-27,2005,20
eutirox 125,merck s.a. de c.v.,TABLETA,2025-08-11,2005,20
fosfomicina sintesis 0.5 g,laboratorios sintesis,POLVO,2025-01-28,2005,20
foseron,laboratorios antillanos edmar,TABLETA,2025-09-28,2005,20
mumfer,glenmark pharmaceuticals ltd,TABLETA,2025-08-18,2005,20
eutirox 150,merck s.a. de c.v.,TABLETA,2025-08-11,2005,20
eutirox 175,merck s.a. de c.v.,TABLETA,2025-08-11,2005,20
bromhexina,laboratorio san luis,JARABE,2025-12-28,2005,20
eutirox 200,merck s.a. de c.v.,TABLETA,2025-08-11,2005,20
complejo b,laboratorio san luis,JARABE,2025-10-28,2005,20
topicrem,laboratorios antillanos edmar,CREMA,2025-09-28,2005,20
amoxicilina,laboratorio san luis,POLVO,2025-11-24,2005,20
ibuprofeno,laboratorios la sante s. a.,SUSPENSION,2020-01-28,2005,15
sulfametoxazol y trimetoprim,caplin point laboratories,SUSPENSION,2025-06-27,2005,20
amoebriz,janssen-cilag,SUSPENSION,2025-11-14,2005,20
secnidazol alfa,laboratorios alfa,CAPLETA,2025-09-26,2005,20
presartan-d 300 / 12.5,laboratorios dr. collado,CAPLETA,2025-12-26,2005,20
amlodipina lam 5 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2025-09-22,2005,20
presartan-d 150 / 12.5,laboratorios dr. collado,CAPLETA,2025-12-26,2005,20
piracebral-1200,laboratorios antillanos edmar (laaned),TABLETA,2025-09-20,2005,20
gentamicina,ancalima lifesciences ltd,SOLUCION,2025-11-30,2005,20
aciclovir genfar,genfar,TABLETA,2020-12-14,2005,15
salbutamol,industria farmaceutica del caribe,JARABE,2025-05-16,2005,20
parameba,ethical pharmaceutical,JARABE,2025-08-24,2005,20
momate,glenmark pharmaceuticals ltd,CREMA,2025-08-18,2005,20
sulartan 8 mg,laboratorios sued,COMPRIMIDO,2025-10-26,2005,20
sulartan 16 mg,laboratorios sued,COMPRIMIDO,2025-10-26,2005,20
furonasal,laboratorios sued,SUSPENSION,2025-01-28,2005,20
cetirina,laboratorios sued,COMPRIMIDO,2025-04-11,2005,20
daxotel,fresenius kabi oncology limited,SOLUCION,2020-01-26,2005,15
lodipin-met 5/100,laboratorios dr. collado,CAPLETA,2025-11-14,2005,20
lodipin -met 10/100,laboratorios dr. collado,CAPLETA,2025-11-14,2005,20
ambroxol,delhi pharma,JARABE,2020-12-29,2005,15
presartan 150,laboratorios dr. collado,CAPLETA,2025-12-28,2005,20
sertralina genfar,genfar,TABLETA,2020-12-28,2005,15
nefrotal 100,roemmers,COMPRIMIDO,2020-12-21,2005,15
fixacort-50,gefarca industria  farmaceutica perezespinosa,TABLETA,2025-11-07,2005,20
cetirizina inmenol,inmenol industrial laboratorios,TABLETA,2025-08-18,2005,20
sulfato ferroso,industria farmaceutica del caribe,TABLETA,2025-09-05,2005,20
fluconazol,caplin point laboratories,CAPSULA,2025-09-27,2005,20
aciclovir,caplin point laboratories,TABLETA,2025-09-22,2005,20
glucox 500,laboratorios de aplicaciones medicas,COMPRIMIDO,2025-12-26,2005,20
carbamazepina,caplin point laboratories ltd,TABLETA,2025-09-27,2005,20
diltiazem 60 mg alfa,laboratorios alfa,TABLETA,2025-10-12,2005,20
co-trimoxazol,caplin point laboratories ltd,TABLETA,2025-09-22,2005,20
doxiciclina,caplin point laboratories,CAPSULA,2025-09-29,2005,20
lapela,ethical pharmaceutical,TABLETA,2025-10-11,2005,20
sultrigyn,camilo labs,CREMA,2020-12-20,2005,15
enalapril maleato,caplin point laboratories,TABLETA,2025-09-27,2005,20
salbutamol,delhi pharma,TABLETA,2020-12-20,2005,15
piracebral,laboratorios antillanos edmar,SOLUCION,2025-09-20,2005,20
cefadrox,laboratorios sued,POLVO,2025-11-15,2005,20
cetirina-d,laboratorios sued,JARABE,2025-04-20,2005,20
paramix,laboratorios liomont,TABLETA,2025-11-14,2005,20
vasocal ek 10/20,laboratorios rowe,CAPSULA,2025-08-31,2005,20
cluvax,laboratorios recalcine,CAPSULA,2020-12-14,2005,15
norfloxacino,laboratorios la sante s. a.,TABLETA,2020-03-03,2005,15
gencloben,caplin point laboratories,CREMA,2025-04-21,2005,20
diclofenac sodico 50 mg inmenol,inmenol industrial laboratorios,TABLETA,2025-12-01,2005,20
diazepam ethical,ethical pharmaceutical,COMPRIMIDO,2025-08-11,2005,20
lansoprazol ethical,ethical pharmaceutical,CAPSULA,2025-08-11,2005,20
tosulaan,laboratorios antillanos edmar,JARABE,2025-07-06,2005,20
toxopec compuesto,laboratorios antillanos edmar,JARABE,2025-07-05,2005,20
sulartan-h 16/12.5,laboratorios sued,COMPRIMIDO,2025-10-26,2005,20
paramix,laboratorios liomont,POLVO,2025-11-14,2005,20
soldent-c,laboratorios antillanos edmar,TABLETA,2025-07-06,2005,20
colatenol,delhi pharma,TABLETA,2020-12-19,2005,15
albisec,procaps s.a.,CAPSULA,2025-11-15,2005,20
metildopa inmenol,inmenol industrial laboratorios,CAPLETA,2025-12-08,2005,20
cymbalta,eli lilly and company,CAPSULA,2020-02-14,2005,15
sulfadiazina de plata genfar,genfar,CREMA,2020-12-28,2005,15
metildopa  inmenol,inmenol industrial laboratorios,TABLETA,2025-12-08,2005,20
montelukast genfar,genfar,TABLETA,2020-12-28,2005,15
timox,dr. elizardo perez espinosa,SOLUCION,2020-12-28,2005,15
tinidazol genfar,genfar,TABLETA,2020-12-28,2005,15
clavinex duo,laboratorios saval,COMPRIMIDO,2025-09-07,2005,20
salbutamol inmenol,inmenol industrial laboratorios,TABLETA,2025-12-19,2005,20
dex-litos sabor  a piña,laboratorios alfa,POLVO,2025-09-27,2005,20
dex-litos,laboratorios alfa,POLVO,2025-09-27,2005,20
salbutamol inmenol,inmenol industrial laboratorios,TABLETA,2025-12-14,2005,20
oxitocina- alfa 10 ui/ml,laboratorios alfa,SOLUCION,2025-03-03,2005,20
metamizol sodico,laboratorio biosano,SOLUCION,2025-11-07,2005,20
nifedipina  20 inmenol,inmenol industrial laboratorios,TABLETA,2025-12-12,2005,20
precolest 10-20,gefarca industria  farmaceutica perezespinosa,CAPLETA,2020-12-26,2005,15
atelit 75,laboratorio franco colombiano lafrancol s.a.s; colombia,TABLETA,2021-02-16,2006,15
amikacina,laboratorio biosano,SOLUCION,2026-12-08,2006,20
coldic,delhi pharma,TABLETA,2026-04-20,2006,20
lysamol-80,laboratorios alfa,TABLETA,2026-06-16,2006,20
secnidazol genfar,genfar,POLVO,2021-01-17,2006,15
clorabet forte,industria farmaceutica del caribe,TABLETA,2026-02-08,2006,20
diclofenaco sodico,ancalima lifesciences ltd.,SOLUCION,2026-04-06,2006,20
coltrim,delhi pharma,TABLETA,2021-05-25,2006,15
diclofenac,industria farmaceutica del caribe,GEL,2026-02-08,2006,20
gydiol 2 mg,laboratorios alfa,TABLETA,2026-01-10,2006,20
ketron 10 bussie,laboratorios bussie s.a.,TABLETA,2021-02-16,2006,15
fendramin,laboratorio quimico dominicano,JARABE,2021-05-04,2006,15
levofloxacino genfar,genfar,TABLETA,2021-05-04,2006,15
procoralan,les laboratoires servier industrie,COMPRIMIDO,2026-08-24,2006,20
cardioretic-a 10,ethical pharmaceutical,COMPRIMIDO,2026-08-11,2006,20
lidocaina,kwality pharmaceuticals,SOLUCION,2026-02-16,2006,20
maxicardin-10,ethical pharmaceutical,COMPRIMIDO,2026-08-17,2006,20
acido ascorbico,ancalima lifesciences ltd.,SOLUCION,2026-04-06,2006,20
dramidom,laboratorio quimico dominicano,JARABE,2021-05-04,2006,15
yodopovidona,industria farmaceutica del caribe,SOLUCION,2026-01-11,2006,20
omeprazol genfar,genfar,CAPSULA,2021-05-04,2006,15
proternal depot®,laboratorios arsal,SOLUCION,2026-01-17,2006,20
piroxicam 20 mg  inmenol,inmenol industrial laboratorios,CAPSULA,2026-06-16,2006,20
fendramin,laboratorio quimico dominicano,TABLETA,2021-05-04,2006,15
atropina,ancalima lifesciences ltd,SOLUCION,2026-04-21,2006,20
maxidipin compuesto-10,ethical pharmaceutical,COMPRIMIDO,2026-08-17,2006,20
ebernet 1%,laboratorios salvat,CREMA,2026-02-23,2006,20
lezol,laboratorios alfa,CREMA,2026-01-10,2006,20
zorlec-40,laboratorios alfa,TABLETA,2026-05-04,2006,20
levemir flexpen,novo nordisk a/s,SOLUCION,2026-10-27,2006,20
quetidin,laboratorios recalcine,TABLETA,2026-03-15,2006,20
lysamol-160,laboratorios alfa,TABLETA,2026-06-16,2006,20
nedox,laboratorio franco colombiano lafrancol s.a.s; colombia,CAPSULA,2021-02-14,2006,15
quetiazic,monte verde,COMPRIMIDO,2026-07-19,2006,20
voflacin plus,laboratorios rowe,COMPRIMIDO,2021-02-06,2006,15
lezol,laboratorios alfa,OVULO,2026-01-10,2006,20
prolux,camilo labs,SOLUCION,2026-12-12,2006,20
peptacid pediatrico,laboratorio san luis,SUSPENSION,2026-07-03,2006,20
lafigin,laboratorios recalcine,COMPRIMIDO,2021-02-13,2006,15
quetiazic,monte verde,COMPRIMIDO,2026-07-19,2006,20
procoralan,les laboratoires servier industrie,COMPRIMIDO,2026-07-19,2006,20
cefadrox respiratorio,laboratorios sued,POLVO,2026-06-02,2006,20
maxidipin at-10,ethical pharmaceutical,COMPRIMIDO,2026-08-17,2006,20
visfloxin,laboratorios sintesis,SOLUCION,2026-08-17,2006,20
gaap ofteno,laboratorios sophia,SOLUCION,2026-06-26,2006,20
acido folico,industria farmaceutica del caribe,JARABE,2026-01-13,2006,20
quetiazic,monte verde s.a,COMPRIMIDO,2026-07-19,2006,20
acido acetilsalicilico inmenol 325 mg,inmenol industrial laboratorios,TABLETA,2026-10-16,2006,20
complejo vitaminas b,laboratorios sintesis,SOLUCION,2026-06-02,2006,20
multivitaminico inmenol,inmenol industrial laboratorios,JARABE,2026-11-10,2006,20
cetrin - 81,inmenol industrial laboratorios s.r.l,TABLETA,2026-10-31,2006,20
captopril alfa,laboratorios alfa,TABLETA,2026-05-04,2006,20
ferrum hausmann complex,industria farmaceutica del caribe sas,SOLUCION,2026-11-07,2006,20
lafigin,laboratorios recalcine,COMPRIMIDO,2021-02-08,2006,15
nitazoxanida,industria farmaceutica del caribe,CAPLETA,2026-07-03,2006,20
buspin d,farqui,TABLETA,2026-06-16,2006,20
lyrica,pfizer manufacturing deutschland gmbh,CAPSULA,2026-02-13,2006,20
simvast ez 10/10,laboratorio magnachem international,TABLETA,2026-06-02,2006,20
cefovid-5,laboratorios rowe,COMPRIMIDO,2021-03-20,2006,15
cefovid-1,laboratorios rowe,COMPRIMIDO,2021-03-20,2006,15
baten bussie,laboratorios bussie s.a.,SOLUCION,2021-03-20,2006,15
pentoxin,ethical pharmaceutical,COMPRIMIDO,2021-03-20,2006,15
cardiatone 100,laboratorios dr. collado,CAPLETA,2026-10-23,2006,20
carbolit 300 mg,laboratorios dr. collado,CAPLETA,2026-09-25,2006,20
scabisan shampoo,productos farmaceuticos,SOLUCION,2026-05-04,2006,20
hbcol,delhi pharma,JARABE,2021-03-29,2006,15
aspicard 81,laboratorios rowe,COMPRIMIDO,2026-04-20,2006,20
loratadina lam 10 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2026-08-08,2006,20
fungosin,laboratorios dr. collado,SOLUCION,2026-04-20,2006,20
quetiap,ethical pharmaceutical,COMPRIMIDO,2026-02-16,2006,20
quetiap,ethical pharmaceutical,COMPRIMIDO,2026-02-16,2006,20
lantus,sanofi-aventis deutschland gmbh,SOLUCION,2026-10-27,2006,20
insal,caplin point laboratories,SUSPENSION,2026-03-28,2006,20
carbamazepina alfa,laboratorios alfa,TABLETA,2026-05-21,2006,20
nitensor 30,laboratorio magnachem international,TABLETA,2026-05-25,2006,20
nitensor  60,laboratorio magnachem international,TABLETA,2026-05-25,2006,20
cardilat 100,laboratorios de aplicaciones medicas,COMPRIMIDO,2026-10-16,2006,20
tuscasol - 4,laboratorios rowe,COMPRIMIDO,2026-10-02,2006,20
isoconazol-genfar,genfar,CREMA,2021-03-07,2006,15
nebacox - plus,gefarca industria  farmaceutica perezespinosa,CREMA,2026-04-07,2006,20
buspin - 10,farqui,TABLETA,2026-07-03,2006,20
humalog ©,eli lilly and company,SOLUCION,2021-03-09,2006,15
ibuprofeno,caplin point laboratories,TABLETA,2026-04-20,2006,20
dralitem,monte verde s.a,CAPSULA,2021-03-14,2006,15
nitensor  20,laboratorio magnachem international,TABLETA,2026-05-25,2006,20
simvast-ez 20/10,laboratorio magnachem international,TABLETA,2026-06-02,2006,20
sunlin,caplin point laboratories,CAPLETA,2026-05-05,2006,20
flexure,procaps s.a,POLVO,2026-06-24,2006,20
haloperidol inmenol,inmenol industrial laboratorios,TABLETA,2026-07-03,2006,20
dimenhidrinato,caplin point laboratories,TABLETA,2026-04-06,2006,20
cefalexina,caplin point laboratories,POLVO,2026-04-06,2006,20
tinidazol,caplin point laboratories,TABLETA,2026-04-20,2006,20
dralitem,monte verde s.a,CAPSULA,2021-03-14,2006,15
secnidazol,caplin point laboratories ltd,TABLETA,2026-04-06,2006,20
gabapen,ethical pharmaceutical,COMPRIMIDO,2026-07-03,2006,20
gabapen,ethical pharmaceutical,COMPRIMIDO,2026-07-03,2006,20
verapil 120,laboratorios rowe,COMPRIMIDO,2026-05-25,2006,20
levofloxacino 500,laboratorios rowe s.r.l,COMPRIMIDO,2026-10-02,2006,20
viprasen,laboratorios rowe,COMPRIMIDO,2026-09-11,2006,20
diclofenac genfar,genfar,TABLETA,2021-07-03,2006,15
simvast ez 40/10,laboratorio magnachem international s.r.l,TABLETA,2026-06-02,2006,20
hepadial - forte,acromax laboratorio quimico farmaceutico s.a. ecuador,CAPSULA,2026-04-20,2006,20
cheltin,roemmers,SUSPENSION,2026-06-14,2006,20
verapamil- inmenol - 80 mg,inmenol industrial laboratorios s.r.l,TABLETA,2026-10-23,2006,20
progendo,procaps s.a.,CAPSULA,2026-07-03,2006,20
polibutin®,industria farmaceutica del caribe sas,TABLETA,2026-10-23,2006,20
